0.00041673	6277.41
0.000532589	5001.921
0.00076095	3598.351
0.001087225	2648.102
0.001519141	1883.515
0.00217051	1309.602
0.003032775	963.7633
0.004632971	655.0526
0.006191096	487.5728
0.00945773	335.1795
0.01351296	243.8801
0.02256893	158.3993
0.03525458	107.6612
0.04925995	78.3354
0.07868352	53.24317
0.1229103	34.58127
0.1919964	24.04424
0.2868317	16.52909
0.4381739	11.23453
0.6260517	7.990784
