0.2621831	29812.8
0.2732082	19968.31
0.2991229	9921.721
0.3015974	9100.062
0.3091441	7962.031
0.3142799	6966.32
0.322144	6000.079
0.3274958	5007.935
0.3412674	3987.334
0.367532	3004.801
0.4124626	2012.585
0.550311	1007.89
0.5878016	902.8828
0.6175863	796.2031
0.6761665	702.1281
0.7342295	600.0079
0.8446071	496.8734
0.9877187	398.7334
1.275104	300.4801
1.802246	201.2585
