48.73051	-2.450467
55.08397	-2.474766
61.31921	-2.500935
68.96095	-2.515888
77.55501	-2.543925
88.56652	-2.575701
99.09655	-2.6
110.3138	-2.626168
128.5761	-2.669159
152.9542	-2.725234
179.1882	-2.785047
208.8526	-2.885981
233.684	-2.968224
253.5781	-3.059813
279.4137	-3.168224
298.5916	-3.248598
315.8436	-3.328972
330.6977	-3.396262
346.2504	-3.452336
358.851	-3.530841
377.6512	-3.629907
399.4711	-3.743925
416.1279	-3.848598
